name	size
WGD2ANC04664	7
WGD2ANC04665	7
WGD2ANC04666	8
WGD2ANC04667	5
WGD2ANC04668	4
WGD2ANC04669	7
WGD2ANC04670	6
WGD2ANC04671	4
WGD2ANC04672	4
WGD2ANC04673	6
WGD2ANC04674	7
WGD2ANC04675	7
WGD2ANC04676	5
WGD2ANC04677	10
WGD2ANC04678	4
WGD2ANC04679	7
WGD2ANC04680	7
WGD2ANC04681	5
WGD2ANC04682	7
WGD2ANC04683	7
WGD2ANC04684	7
WGD2ANC04685	7
WGD2ANC04686	7
WGD2ANC04687	7
WGD2ANC04688	7
WGD2ANC04689	7
WGD2ANC04690	7
WGD2ANC04691	7
WGD2ANC04692	10
WGD2ANC04693	7
WGD2ANC04694	6
WGD2ANC04695	7
WGD2ANC04696	6
WGD2ANC04697	9
WGD2ANC04698	2
WGD2ANC04699	7
WGD2ANC04700	4
WGD2ANC04701	8
WGD2ANC04702	6
WGD2ANC04703	5
WGD2ANC04704	7
WGD2ANC04705	5
WGD2ANC04706	4
WGD2ANC04707	5
WGD2ANC04708	7
WGD2ANC04709	6
WGD2ANC04710	4
WGD2ANC04711	10
WGD2ANC04712	7
WGD2ANC04713	7
WGD2ANC04714	7
WGD2ANC04715	7
WGD2ANC04716	6
WGD2ANC04717	6
WGD2ANC04718	7
WGD2ANC04719	7
WGD2ANC04720	6
WGD2ANC04721	6
WGD2ANC04722	7
WGD2ANC04723	7
WGD2ANC04724	4
WGD2ANC04725	6
WGD2ANC04726	6
WGD2ANC04727	12
WGD2ANC04728	10
WGD2ANC04729	9
WGD2ANC04730	12
WGD2ANC04731	4
WGD2ANC04732	7
WGD2ANC04733	10
WGD2ANC04734	13
WGD2ANC04735	6
WGD2ANC04736	4
WGD2ANC04737	4
WGD2ANC04738	7
WGD2ANC04739	7
WGD2ANC04740	7
WGD2ANC04741	6
WGD2ANC04742	6
WGD2ANC04743	10
WGD2ANC04744	7
WGD2ANC04745	11
WGD2ANC04746	6
WGD2ANC04747	6
WGD2ANC04748	6
WGD2ANC04749	13
WGD2ANC04750	4
WGD2ANC04751	7
WGD2ANC04752	6
WGD2ANC04753	10
WGD2ANC04754	7
WGD2ANC04755	7
WGD2ANC04756	6
WGD2ANC04757	11
WGD2ANC04758	5
WGD2ANC04759	4
WGD2ANC04760	6
WGD2ANC04761	6
WGD2ANC04762	7
WGD2ANC04763	7
WGD2ANC04764	7
WGD2ANC04765	9
WGD2ANC04766	9
WGD2ANC04767	6
WGD2ANC04768	5
WGD2ANC04769	7
WGD2ANC04770	10
WGD2ANC04771	4
WGD2ANC04772	5
WGD2ANC04773	6
WGD2ANC04774	4
WGD2ANC04775	4
WGD2ANC04776	7
WGD2ANC04777	7
WGD2ANC04778	11
WGD2ANC04779	7
WGD2ANC04780	7
WGD2ANC04781	6
WGD2ANC04782	9
WGD2ANC04783	11
WGD2ANC04784	7
WGD2ANC04785	7
WGD2ANC04786	5
WGD2ANC04787	7
WGD2ANC04788	4
WGD2ANC04789	7
WGD2ANC04790	7
WGD2ANC04791	6
WGD2ANC04792	7
WGD2ANC04793	5
WGD2ANC04794	7
WGD2ANC04795	5
WGD2ANC04796	7
WGD2ANC04797	7
WGD2ANC04798	5
WGD2ANC04799	5
WGD2ANC04800	6
WGD2ANC04801	4
WGD2ANC04802	7
WGD2ANC04803	7
WGD2ANC04804	12
WGD2ANC04805	6
WGD2ANC04806	8
WGD2ANC04807	7
WGD2ANC04808	4
WGD2ANC04809	7
WGD2ANC04810	4
WGD2ANC04811	6
WGD2ANC04812	5
WGD2ANC04813	4
WGD2ANC04814	7
WGD2ANC04815	12
WGD2ANC04816	5
WGD2ANC04817	7
WGD2ANC04818	5
WGD2ANC04819	4
WGD2ANC04820	8
WGD2ANC04821	6
WGD2ANC04822	7
WGD2ANC04823	7
WGD2ANC04824	4
WGD2ANC04825	5
WGD2ANC04826	7
WGD2ANC04827	7
WGD2ANC04828	6
WGD2ANC04829	7
WGD2ANC04830	5
WGD2ANC04831	6
WGD2ANC04832	4
WGD2ANC04833	4
WGD2ANC04834	7
WGD2ANC04835	4
WGD2ANC04836	4
WGD2ANC04837	6
WGD2ANC04838	5
WGD2ANC04839	4
WGD2ANC04840	4
WGD2ANC04841	7
WGD2ANC04842	7
WGD2ANC04843	7
WGD2ANC04844	7
WGD2ANC04845	6
WGD2ANC04846	6
WGD2ANC04847	6
WGD2ANC04848	4
WGD2ANC04849	6
WGD2ANC04850	4
WGD2ANC04851	5
WGD2ANC04852	6
WGD2ANC04853	5
WGD2ANC04854	4
WGD2ANC04855	4
WGD2ANC04856	7
WGD2ANC04857	8
WGD2ANC04858	7
WGD2ANC04859	5
WGD2ANC04860	12
WGD2ANC04861	6
WGD2ANC04862	6
WGD2ANC04863	4
WGD2ANC04864	5
WGD2ANC04865	2
WGD2ANC04866	4
WGD2ANC04867	7
WGD2ANC04868	6
WGD2ANC04869	7
WGD2ANC04870	6
WGD2ANC04871	3
WGD2ANC04872	6
WGD2ANC04873	3
WGD2ANC04874	7
WGD2ANC04875	7
WGD2ANC04876	4
WGD2ANC04877	6
WGD2ANC04878	5
WGD2ANC04879	9
WGD2ANC04880	5
WGD2ANC04881	4
WGD2ANC04882	7
WGD2ANC04883	7
WGD2ANC04884	7
WGD2ANC04885	6
WGD2ANC04886	7
WGD2ANC04887	6
WGD2ANC04888	12
WGD2ANC04889	8
WGD2ANC04890	8
WGD2ANC04891	6
WGD2ANC04892	7
WGD2ANC04893	4
WGD2ANC04894	7
WGD2ANC04895	6
WGD2ANC04896	5
WGD2ANC04897	11
WGD2ANC04898	7
WGD2ANC04899	5
WGD2ANC04900	7
WGD2ANC04901	4
WGD2ANC04902	7
WGD2ANC04903	7
WGD2ANC04904	7
WGD2ANC04905	6
WGD2ANC04906	4
WGD2ANC04907	6
WGD2ANC04908	4
WGD2ANC04909	6
WGD2ANC04910	5
WGD2ANC04911	4
WGD2ANC04912	3
WGD2ANC04913	6
WGD2ANC04914	8
WGD2ANC04915	7
WGD2ANC04916	5
WGD2ANC04917	10
WGD2ANC04918	4
WGD2ANC04919	6
WGD2ANC04920	12
WGD2ANC04921	4
WGD2ANC04922	4
WGD2ANC04923	6
WGD2ANC04924	3
WGD2ANC04925	7
WGD2ANC04926	11
WGD2ANC04927	4
WGD2ANC04928	7
WGD2ANC04929	6
WGD2ANC04930	4
WGD2ANC04931	13
WGD2ANC04932	10
WGD2ANC04933	5
WGD2ANC04934	7
WGD2ANC04935	11
WGD2ANC04936	6
WGD2ANC04937	2
WGD2ANC04938	4
WGD2ANC04939	11
WGD2ANC04940	7
WGD2ANC04941	3
WGD2ANC04942	6
WGD2ANC04943	7
WGD2ANC04944	7
WGD2ANC04945	8
WGD2ANC04946	11
WGD2ANC04947	4
WGD2ANC04948	7
WGD2ANC04949	6
WGD2ANC04950	4
WGD2ANC04951	4
WGD2ANC04952	5
WGD2ANC04953	7
WGD2ANC04954	7
WGD2ANC04955	7
WGD2ANC04956	7
WGD2ANC04957	6
WGD2ANC04958	7
WGD2ANC04959	7
WGD2ANC04960	5
WGD2ANC04961	12
WGD2ANC04962	9
WGD2ANC04963	4
WGD2ANC04964	12
WGD2ANC04965	7
WGD2ANC04966	4
WGD2ANC04967	7
WGD2ANC04968	8
WGD2ANC04969	10
WGD2ANC04970	4
WGD2ANC04971	6
WGD2ANC04972	4
WGD2ANC04973	13
WGD2ANC04974	6
WGD2ANC04975	10
WGD2ANC04976	7
WGD2ANC04977	7
WGD2ANC04978	10
WGD2ANC04979	4
WGD2ANC04980	7
WGD2ANC04981	5
WGD2ANC04982	7
WGD2ANC04983	10
WGD2ANC04984	7
WGD2ANC04985	5
WGD2ANC04986	6
WGD2ANC04987	7
WGD2ANC04988	7
WGD2ANC04989	10
WGD2ANC04990	7
WGD2ANC04991	5
WGD2ANC04992	5
WGD2ANC04993	12
WGD2ANC04994	7
WGD2ANC04995	12
WGD2ANC04996	4
WGD2ANC04997	5
WGD2ANC04998	4
WGD2ANC04999	4
WGD2ANC05000	13
WGD2ANC05001	6
WGD2ANC05002	10
WGD2ANC05003	7
WGD2ANC05004	7
WGD2ANC05005	11
WGD2ANC05006	7
WGD2ANC05007	6
WGD2ANC05008	4
WGD2ANC05009	4
WGD2ANC05010	9
WGD2ANC05011	7
WGD2ANC05012	12
WGD2ANC05013	10
WGD2ANC05014	9
WGD2ANC05015	7
WGD2ANC05016	5
WGD2ANC05017	4
WGD2ANC05018	6
WGD2ANC05019	5
WGD2ANC05020	5
WGD2ANC05021	6
WGD2ANC05022	4
WGD2ANC05023	7
WGD2ANC05024	6
WGD2ANC05025	6
WGD2ANC05026	7
WGD2ANC05027	7
WGD2ANC05028	4
WGD2ANC05029	7
WGD2ANC05030	5
WGD2ANC05031	7
WGD2ANC05032	7
WGD2ANC05033	4
WGD2ANC05034	7
WGD2ANC05035	3
WGD2ANC05036	7
WGD2ANC05037	7
WGD2ANC05038	7
WGD2ANC05039	4
WGD2ANC05040	3
WGD2ANC05041	7
WGD2ANC05042	4
WGD2ANC05043	8
WGD2ANC05044	6
WGD2ANC05045	12
WGD2ANC05046	5
WGD2ANC05047	7
WGD2ANC05048	6
WGD2ANC05049	11
WGD2ANC05050	6
WGD2ANC05051	6
WGD2ANC05052	7
WGD2ANC05053	9
WGD2ANC05054	7
WGD2ANC05055	10
WGD2ANC05056	3
WGD2ANC05057	6
WGD2ANC05058	9
WGD2ANC05059	5
WGD2ANC05060	4
WGD2ANC05061	5
WGD2ANC05062	12
WGD2ANC05063	5
WGD2ANC05064	7
WGD2ANC05065	8
WGD2ANC05066	10
WGD2ANC05067	5
WGD2ANC05068	4
WGD2ANC05069	7
WGD2ANC05070	5
WGD2ANC05071	10
WGD2ANC05072	6
WGD2ANC05073	7
WGD2ANC05074	4
WGD2ANC05075	4
WGD2ANC05076	4
WGD2ANC05077	6
WGD2ANC05078	7
WGD2ANC05079	7
WGD2ANC05080	7
WGD2ANC05081	7
WGD2ANC05082	6
WGD2ANC05083	3
WGD2ANC05084	7
WGD2ANC05085	4
WGD2ANC05086	11
WGD2ANC05087	4
WGD2ANC05088	6
WGD2ANC05089	7
WGD2ANC05090	7
WGD2ANC05091	3
WGD2ANC05092	4
WGD2ANC05093	5
WGD2ANC05094	4
WGD2ANC05095	5
WGD2ANC05096	4
WGD2ANC05097	7
WGD2ANC05098	2
WGD2ANC05099	6
WGD2ANC05100	5
WGD2ANC05101	4
WGD2ANC05102	7
WGD2ANC05103	7
WGD2ANC05104	6
WGD2ANC05105	5
WGD2ANC05106	4
WGD2ANC05107	11
WGD2ANC05108	4
WGD2ANC05109	9
WGD2ANC05110	6
WGD2ANC05111	7
WGD2ANC05112	12
WGD2ANC05113	7
WGD2ANC05114	6
WGD2ANC05115	6
WGD2ANC05116	4
WGD2ANC05117	7
WGD2ANC05118	4
WGD2ANC05119	7
WGD2ANC05120	11
WGD2ANC05121	12
WGD2ANC05122	5
WGD2ANC05123	7
WGD2ANC05124	6
WGD2ANC05125	6
WGD2ANC05126	7
WGD2ANC05127	5
WGD2ANC05128	4
WGD2ANC05129	7
WGD2ANC05130	8
WGD2ANC05131	6
WGD2ANC05132	9
WGD2ANC05133	5
WGD2ANC05134	7
WGD2ANC05135	7
WGD2ANC05136	7
WGD2ANC05137	7
WGD2ANC05138	5
WGD2ANC05139	6
WGD2ANC05140	6
WGD2ANC05141	7
WGD2ANC05142	4
WGD2ANC05143	4
WGD2ANC05144	6
WGD2ANC05145	6
WGD2ANC05146	6
WGD2ANC05147	4
WGD2ANC05148	4
WGD2ANC05149	6
WGD2ANC05150	7
WGD2ANC05151	7
WGD2ANC05152	3
WGD2ANC05153	5
WGD2ANC05154	5
WGD2ANC05155	8
WGD2ANC05156	7
WGD2ANC05157	7
WGD2ANC05158	7
WGD2ANC05159	13
WGD2ANC05160	7
WGD2ANC05161	8
WGD2ANC05162	9
WGD2ANC05163	7
WGD2ANC05164	6
WGD2ANC05165	10
WGD2ANC05166	4
WGD2ANC05167	13
WGD2ANC05168	6
WGD2ANC05169	8
WGD2ANC05170	9
WGD2ANC05171	7
WGD2ANC05172	8
WGD2ANC05173	7
WGD2ANC05174	4
WGD2ANC05175	9
WGD2ANC05176	7
WGD2ANC05177	13
WGD2ANC05178	7
WGD2ANC05179	4
WGD2ANC05180	4
WGD2ANC05181	6
WGD2ANC05182	7
WGD2ANC05183	7
WGD2ANC05184	6
WGD2ANC05185	6
WGD2ANC05186	7
WGD2ANC05187	10
WGD2ANC05188	9
WGD2ANC05189	4
WGD2ANC05190	11
WGD2ANC05191	7
WGD2ANC05192	7
WGD2ANC05193	5
WGD2ANC05194	4
WGD2ANC05195	7
WGD2ANC05196	7
WGD2ANC05197	6
WGD2ANC05198	5
WGD2ANC05199	9
WGD2ANC05200	11
WGD2ANC05201	4
WGD2ANC05202	4
WGD2ANC05203	7
WGD2ANC05204	7
WGD2ANC05205	4
WGD2ANC05206	7
WGD2ANC05207	8
WGD2ANC05208	7
WGD2ANC05209	7
WGD2ANC05210	5
WGD2ANC05211	12
WGD2ANC05212	9
WGD2ANC05213	7
WGD2ANC05214	6
WGD2ANC05215	7
WGD2ANC05216	5
WGD2ANC05217	13
WGD2ANC05218	9
WGD2ANC05219	12
WGD2ANC05220	4
WGD2ANC05221	6
WGD2ANC05222	10
WGD2ANC05223	7
WGD2ANC05224	4
WGD2ANC05225	7
WGD2ANC05226	7
WGD2ANC05227	11
WGD2ANC05228	4
WGD2ANC05229	7
WGD2ANC05230	6
WGD2ANC05231	7
WGD2ANC05232	12
WGD2ANC05233	6
WGD2ANC05234	4
WGD2ANC05235	5
WGD2ANC05236	7
WGD2ANC05237	6
WGD2ANC05238	7
WGD2ANC05239	7
WGD2ANC05240	7
WGD2ANC05241	12
WGD2ANC05242	10
WGD2ANC05243	9
WGD2ANC05244	3
WGD2ANC05245	6
WGD2ANC05246	6
WGD2ANC05247	5
WGD2ANC05248	9
WGD2ANC05249	3
WGD2ANC05250	7
WGD2ANC05251	8
WGD2ANC05252	7
WGD2ANC05253	13
WGD2ANC05254	7
WGD2ANC05255	7
WGD2ANC05256	10
WGD2ANC05257	7
WGD2ANC05258	5
WGD2ANC05259	5
WGD2ANC05260	5
WGD2ANC05261	4
WGD2ANC05262	6
WGD2ANC05263	6
WGD2ANC05264	10
WGD2ANC05265	4
WGD2ANC05266	4
WGD2ANC05267	7
WGD2ANC05268	11
WGD2ANC05269	7
WGD2ANC05270	6
WGD2ANC05271	12
WGD2ANC05272	7
WGD2ANC05273	6
WGD2ANC05274	4
WGD2ANC05275	4
WGD2ANC05276	7
WGD2ANC05277	11
WGD2ANC05278	5
WGD2ANC05279	4
WGD2ANC05280	6
WGD2ANC05281	3
WGD2ANC05282	7
WGD2ANC05283	11
WGD2ANC05284	7
WGD2ANC05285	3
WGD2ANC05286	6
WGD2ANC05287	11
WGD2ANC05288	13
WGD2ANC05289	6
WGD2ANC05290	4
WGD2ANC05291	13
WGD2ANC05292	7
WGD2ANC05293	7
WGD2ANC05294	8
WGD2ANC05295	7
WGD2ANC05296	13
WGD2ANC05297	7
WGD2ANC05298	12
WGD2ANC05299	7
WGD2ANC05300	13
WGD2ANC05301	4
WGD2ANC05302	4
WGD2ANC05303	7
WGD2ANC05304	6
WGD2ANC05305	5
WGD2ANC05306	6
WGD2ANC05307	4
WGD2ANC05308	7
WGD2ANC05309	13
WGD2ANC05310	4
WGD2ANC05311	12
WGD2ANC05312	11
WGD2ANC05313	7
WGD2ANC05314	13
WGD2ANC05315	2
WGD2ANC05316	6
WGD2ANC05317	11
WGD2ANC05318	13
WGD2ANC05319	7
WGD2ANC05320	6
WGD2ANC05321	12
WGD2ANC05322	7
WGD2ANC05323	11
WGD2ANC05324	10
WGD2ANC05325	5
WGD2ANC05326	7
WGD2ANC05327	6
WGD2ANC05328	13
WGD2ANC05329	13
WGD2ANC05330	7
WGD2ANC05331	7
WGD2ANC05332	6
WGD2ANC05333	10
WGD2ANC05334	7
WGD2ANC05335	4
WGD2ANC05336	6
WGD2ANC05337	6
WGD2ANC05338	7
WGD2ANC05339	4
WGD2ANC05340	6
WGD2ANC05341	7
WGD2ANC05342	7
WGD2ANC05343	4
WGD2ANC05344	4
WGD2ANC05345	8
WGD2ANC05346	7
WGD2ANC05347	7
WGD2ANC05348	4
WGD2ANC05349	4
WGD2ANC05350	4
WGD2ANC05351	4
WGD2ANC05352	4
WGD2ANC05353	4
WGD2ANC05354	6
WGD2ANC05355	9
WGD2ANC05356	7
WGD2ANC05357	6
WGD2ANC05358	7
WGD2ANC05359	11
WGD2ANC05360	5
WGD2ANC05361	7
WGD2ANC05362	7
WGD2ANC05363	13
WGD2ANC05364	6
WGD2ANC05365	11
WGD2ANC05366	7
WGD2ANC05367	7
WGD2ANC05368	13
WGD2ANC05369	4
WGD2ANC05370	6
WGD2ANC05371	4
WGD2ANC05372	4
WGD2ANC05373	4
WGD2ANC05374	5
WGD2ANC05375	8
WGD2ANC05376	9
WGD2ANC05377	7
WGD2ANC05378	7
WGD2ANC05379	12
WGD2ANC05380	6
WGD2ANC05381	7
WGD2ANC05382	10
WGD2ANC05383	4
WGD2ANC05384	7
WGD2ANC05385	13
WGD2ANC05386	6
WGD2ANC05387	4
WGD2ANC05388	7
WGD2ANC05389	6
WGD2ANC05390	7
WGD2ANC05391	13
WGD2ANC05392	8
WGD2ANC05393	9
WGD2ANC05394	3
WGD2ANC05395	7
WGD2ANC05396	4
WGD2ANC05397	7
WGD2ANC05398	7
WGD2ANC05399	6
WGD2ANC05400	7
WGD2ANC05401	6
WGD2ANC05402	7
WGD2ANC05403	6
WGD2ANC05404	6
WGD2ANC05405	7
WGD2ANC05406	6
WGD2ANC05407	4
WGD2ANC05408	7
WGD2ANC05409	5
WGD2ANC05410	13
WGD2ANC05411	7
WGD2ANC05412	4
WGD2ANC05413	5
WGD2ANC05414	11
WGD2ANC05415	13
WGD2ANC05416	6
WGD2ANC05417	10
WGD2ANC05418	5
WGD2ANC05419	5
WGD2ANC05420	6
WGD2ANC05421	10
WGD2ANC05422	6
WGD2ANC05423	4
WGD2ANC05424	7
WGD2ANC05425	7
WGD2ANC05426	6
WGD2ANC05427	4
WGD2ANC05428	10
WGD2ANC05429	10
WGD2ANC05430	7
WGD2ANC05431	6
WGD2ANC05432	7
WGD2ANC05433	6
WGD2ANC05434	7
WGD2ANC05435	7
WGD2ANC05436	7
WGD2ANC05437	4
WGD2ANC05438	9
WGD2ANC05439	6
WGD2ANC05440	7
WGD2ANC05441	6
WGD2ANC05442	9
WGD2ANC05443	5
WGD2ANC05444	6
WGD2ANC05445	5
WGD2ANC05446	11
WGD2ANC05447	7
WGD2ANC05448	3
WGD2ANC05449	6
WGD2ANC05450	6
WGD2ANC05451	7
WGD2ANC05452	4
WGD2ANC05453	10
WGD2ANC05454	6
WGD2ANC05455	7
WGD2ANC05456	6
WGD2ANC05457	7
WGD2ANC05458	5
WGD2ANC05459	4
WGD2ANC05460	7
WGD2ANC05461	7
WGD2ANC05462	5
WGD2ANC05463	7
WGD2ANC05464	7
WGD2ANC05465	5
WGD2ANC05466	6
WGD2ANC05467	7
WGD2ANC05468	11
WGD2ANC05469	7
WGD2ANC05470	2
WGD2ANC05471	9
WGD2ANC05472	7
WGD2ANC05473	12
WGD2ANC05474	4
WGD2ANC05475	10
WGD2ANC05476	7
WGD2ANC05477	4
WGD2ANC05478	7
WGD2ANC05479	12
WGD2ANC05480	6
WGD2ANC05481	7
WGD2ANC05482	7
WGD2ANC05483	7
WGD2ANC05484	4
WGD2ANC05485	4
WGD2ANC05486	7
WGD2ANC05487	4
WGD2ANC05488	4
WGD2ANC05489	7
WGD2ANC05490	6
WGD2ANC05491	5
WGD2ANC05492	3
WGD2ANC05493	7
WGD2ANC05494	7
WGD2ANC05495	5
WGD2ANC05496	11
WGD2ANC05497	6
WGD2ANC05498	4
WGD2ANC05499	4
WGD2ANC05500	7
WGD2ANC05501	5
WGD2ANC05502	7
WGD2ANC05503	4
WGD2ANC05504	7
WGD2ANC05505	7
WGD2ANC05506	7
WGD2ANC05507	12
WGD2ANC05508	12
WGD2ANC05509	7
WGD2ANC05510	9
WGD2ANC05511	4
WGD2ANC05512	4
WGD2ANC05513	7
WGD2ANC05514	13
WGD2ANC05515	5
WGD2ANC05516	7
WGD2ANC05517	6
WGD2ANC05518	10
WGD2ANC05519	7
WGD2ANC05520	7
WGD2ANC05521	7
WGD2ANC05522	5
WGD2ANC05523	5
WGD2ANC05524	7
WGD2ANC05525	13
WGD2ANC05526	7
WGD2ANC05527	12
WGD2ANC05528	5
WGD2ANC05529	7
WGD2ANC05530	3
WGD2ANC05531	4
WGD2ANC05532	6
WGD2ANC05533	4
WGD2ANC05534	4
WGD2ANC05535	4
WGD2ANC05536	6
WGD2ANC05537	9
WGD2ANC05538	7
WGD2ANC05539	4
WGD2ANC05540	4
WGD2ANC05541	5
WGD2ANC05542	8
WGD2ANC05543	6
WGD2ANC05544	4
WGD2ANC05545	4
WGD2ANC05546	4
WGD2ANC05547	6
WGD2ANC05548	7
WGD2ANC05549	4
WGD2ANC05550	4
WGD2ANC05551	10
WGD2ANC05552	6
WGD2ANC05553	7
WGD2ANC05554	4
WGD2ANC05555	5
WGD2ANC05556	7
WGD2ANC05557	4
WGD2ANC05558	10
WGD2ANC05559	3
WGD2ANC05560	7
WGD2ANC05561	9
WGD2ANC05562	13
WGD2ANC05563	4
WGD2ANC05564	7
WGD2ANC05565	11
WGD2ANC05566	9
WGD2ANC05567	7
WGD2ANC05568	11
WGD2ANC05569	6
WGD2ANC05570	8
WGD2ANC05571	4
WGD2ANC05572	7
WGD2ANC05573	5
WGD2ANC05574	7
WGD2ANC05575	4
WGD2ANC05576	7
WGD2ANC05577	5
WGD2ANC05578	7
WGD2ANC05579	4
WGD2ANC05580	6
WGD2ANC05581	7
WGD2ANC05582	5
WGD2ANC05583	6
WGD2ANC05584	5
WGD2ANC05585	6
WGD2ANC05586	9
WGD2ANC05587	8
WGD2ANC05588	7
WGD2ANC05589	4
WGD2ANC05590	7
WGD2ANC05591	7
WGD2ANC05592	6
WGD2ANC05593	9
WGD2ANC05594	8
WGD2ANC05595	7
WGD2ANC05596	13
WGD2ANC05597	7
WGD2ANC05598	5
WGD2ANC05599	6
WGD2ANC05600	7
WGD2ANC05601	7
WGD2ANC05602	10
WGD2ANC05603	5
WGD2ANC05604	5
WGD2ANC05605	4
WGD2ANC05606	7
WGD2ANC05607	3
WGD2ANC05608	7
WGD2ANC05609	6
WGD2ANC05610	7
WGD2ANC05611	5
WGD2ANC05612	7
WGD2ANC05613	4
WGD2ANC05614	9
WGD2ANC05615	7
WGD2ANC05616	5
WGD2ANC05617	11
WGD2ANC05618	7
WGD2ANC05619	7
WGD2ANC05620	4
WGD2ANC05621	4
WGD2ANC05622	6
WGD2ANC05623	4
WGD2ANC05624	7
WGD2ANC05625	7
WGD2ANC05626	5
WGD2ANC05627	13
WGD2ANC05628	4
WGD2ANC05629	13
WGD2ANC05630	4
WGD2ANC05631	8
WGD2ANC05632	7
WGD2ANC05633	4
WGD2ANC05634	10
WGD2ANC05635	10
WGD2ANC05636	6
WGD2ANC05637	12
WGD2ANC05638	4
WGD2ANC05639	9
WGD2ANC05640	7
WGD2ANC05641	7
WGD2ANC05642	2
WGD2ANC05643	7
WGD2ANC05644	11
WGD2ANC05645	10
WGD2ANC05646	4
WGD2ANC05647	7
WGD2ANC05648	5
WGD2ANC05649	7
WGD2ANC05650	9
WGD2ANC05651	8
WGD2ANC05652	6
WGD2ANC05653	5
WGD2ANC05654	11
WGD2ANC05655	10
WGD2ANC05656	7
WGD2ANC05657	10
WGD2ANC05658	7
WGD2ANC05659	5
WGD2ANC05660	8
WGD2ANC05661	6
WGD2ANC05662	5
WGD2ANC05663	6
WGD2ANC05664	7
WGD2ANC05665	4
WGD2ANC05666	7
WGD2ANC05667	6
WGD2ANC05668	7
WGD2ANC05669	7
WGD2ANC05670	6
WGD2ANC05671	6
WGD2ANC05672	4
WGD2ANC05673	6
WGD2ANC05674	9
WGD2ANC05675	6
WGD2ANC05676	7
WGD2ANC05677	7
WGD2ANC05678	6
WGD2ANC05679	6
WGD2ANC05680	9
WGD2ANC05681	10
WGD2ANC05682	10
WGD2ANC05683	6
WGD2ANC05684	5
WGD2ANC05685	7
WGD2ANC05686	4
WGD2ANC05687	4
WGD2ANC05688	4
WGD2ANC05689	7
WGD2ANC05690	4
WGD2ANC05691	5
WGD2ANC05692	6
WGD2ANC05693	6
WGD2ANC05694	4
WGD2ANC05695	4
WGD2ANC05696	4
WGD2ANC05697	7
WGD2ANC05698	4
WGD2ANC05699	13
WGD2ANC05700	7
WGD2ANC05701	4
WGD2ANC05702	7
WGD2ANC05703	4
WGD2ANC05704	11
WGD2ANC05705	4
WGD2ANC05706	7
WGD2ANC05707	4
WGD2ANC05708	6
WGD2ANC05709	7
WGD2ANC05710	12
WGD2ANC05711	6
WGD2ANC05712	4
WGD2ANC05713	10
WGD2ANC05714	5
WGD2ANC05715	7
WGD2ANC05716	5
WGD2ANC05717	6
WGD2ANC05718	11
WGD2ANC05719	7
WGD2ANC05720	5
WGD2ANC05721	13
WGD2ANC05722	6
WGD2ANC05723	4
WGD2ANC05724	11
WGD2ANC05725	6
WGD2ANC05726	9
WGD2ANC05727	4
WGD2ANC05728	4
WGD2ANC05729	4
WGD2ANC05730	5
WGD2ANC05731	7
WGD2ANC05732	4
WGD2ANC05733	7
WGD2ANC05734	7
WGD2ANC05735	6
WGD2ANC05736	7
WGD2ANC05737	12
WGD2ANC05738	7
WGD2ANC05739	4
WGD2ANC05740	13
WGD2ANC05741	6
WGD2ANC05742	6
WGD2ANC05743	10
WGD2ANC05744	5
WGD2ANC05745	4
WGD2ANC05746	7
WGD2ANC05747	5
WGD2ANC05748	4
WGD2ANC05749	4
WGD2ANC05750	6
WGD2ANC05751	8
WGD2ANC05752	4
WGD2ANC05753	7
WGD2ANC05754	5
WGD2ANC05755	7
WGD2ANC05756	7
WGD2ANC05757	4
WGD2ANC05758	4
WGD2ANC05759	7
WGD2ANC05760	11
WGD2ANC05761	5
WGD2ANC05762	6
WGD2ANC05763	7
WGD2ANC05764	4
WGD2ANC05765	4
WGD2ANC05766	5
WGD2ANC05767	6
WGD2ANC05768	12
WGD2ANC05769	4
WGD2ANC05770	7
WGD2ANC05771	7
WGD2ANC05772	5
WGD2ANC05773	12
WGD2ANC05774	7
WGD2ANC05775	7
WGD2ANC05776	4
WGD2ANC05777	2
WGD2ANC05778	7
WGD2ANC05779	6
WGD2ANC05780	5
WGD2ANC05781	7
